934213403;"10050066";10.490859375;-66.8614333333333;"2013-09-16 07:47:18";"2013-09-16 07:48:12.073237";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Tamanaco entre Avenida Sorocaima y Avenida Naiguatá";"";17;0;1;4;0;1;"40,207,153,160,34,179,201,25,18,90,153,6,113,18,77,209,91,24,15,1,87,4,22,196,11,85,33,204,132,5,101,11,16,169,176,0,17,85,16,136,149,136,6,81,44,233,0,85,41,13";0;1;0;0;"0101000000739646B921B750C0B81E85EB51FB2440";0;"Avenida Tamanaco entre Avenida Sorocaima y Avenida Naiguatá. El Rosal. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"El Rosal";"Av. Tamanaco entre Av. Sorocaima y Av. Naiguatá.El Rosal.Caracas";1947066
934213405;"10050066";10.4906770833333;-66.8613444444445;"2013-09-16 07:47:26";"2013-09-16 07:48:12.094443";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Tamanaco entre Avenida Sorocaima y Avenida Naiguatá";"";6;0;1;4;0;1;"40,207,153,160,34,179,201,25,18,90,153,6,113,18,77,209,91,24,15,1,87,4,22,196,11,85,33,204,132,5,101,11,16,169,176,0,17,85,16,136,149,136,6,81,44,233,0,85,41,13";0;1;0;0;"0101000000BFDE724420B750C05AA0D3063AFB2440";0;"Avenida Tamanaco entre Avenida Sorocaima y Avenida Naiguatá. El Rosal. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"El Rosal";"Av. Tamanaco entre Av. Sorocaima y Av. Naiguatá.El Rosal.Caracas";1947066
934213407;"10050066";10.4906770833333;-66.8601777777778;"2013-09-16 07:48:10";"2013-09-16 07:48:12.114395";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Sorocaima entre Avenida Venezuela y Avenida Libertador";"";0;0;1;4;0;1;"40,207,153,160,34,179,201,25,18,90,153,6,113,18,77,209,91,24,15,1,87,4,22,196,11,85,33,204,132,5,101,11,16,169,176,0,17,85,16,136,149,136,6,81,44,233,0,85,41,13";0;1;0;0;"01010000004E1318270DB750C05AA0D3063AFB2440";15;"Avenida Sorocaima entre Avenida Venezuela y Avenida Libertador. El Rosal. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"El Rosal";"Av. Sorocaima entre Av. Venezuela y Av. Libertador.El Rosal.Caracas";1947091
934220953;"10050066";10.4913628472222;-66.8593111111111;"2013-09-16 09:48:10";"2013-09-16 09:48:11.912652";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda";"";0;0;1;4;0;1;"40,193,147,160,162,207,201,25,18,90,153,29,113,18,58,209,91,0,3,1,87,4,28,196,11,210,41,13";0;1;0;0;"0101000000F1D307F4FEB650C0DD933EE993FB2440";3;"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Libertador entre Av. El Retiro y Enlace con Av.Francisco de Miranda.Chacao.Caracas";1947091
934228355;"10050066";10.4913107638889;-66.8593333333333;"2013-09-16 11:48:10";"2013-09-16 11:48:11.820563";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda";"";0;0;1;4;0;1;"40,194,147,160,194,235,201,25,18,90,153,23,113,18,60,209,91,0,3,1,87,4,28,196,11,153,41,13";0;1;0;0;"0101000000F1D307F4FEB650C0DD933EE993FB2440";3;"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Libertador entre Av. El Retiro y Enlace con Av.Francisco de Miranda.Chacao.Caracas";1947091
934234473;"10050066";10.49140625;-66.8592222222222;"2013-09-16 13:48:10";"2013-09-16 13:48:11.665898";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda";"";0;0;1;4;0;1;"40,195,147,160,226,7,202,25,18,90,153,34,113,18,50,209,91,0,3,1,87,4,28,196,11,108,41,13";0;1;0;0;"0101000000F1D307F4FEB650C0DD933EE993FB2440";3;"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Libertador entre Av. El Retiro y Enlace con Av.Francisco de Miranda.Chacao.Caracas";1947091
934241985;"10050066";10.4913888888889;-66.8592888888889;"2013-09-16 15:48:10";"2013-09-16 15:48:11.508688";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda";"";0;0;0;0;0;1;"40,196,147,160,2,36,202,25,18,90,153,32,113,146,56,209,91,0,3,1,87,4,28,196,11,32,41,13";6;1;0;0;"010100000004E6D296FEB650C08DCA0E5397FB2440";3;"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Libertador entre Av. El Retiro y Enlace con Av.Francisco de Miranda.Chacao.Caracas";1947091
934244373;"10050066";10.4912586805556;-66.8592111111111;"2013-09-16 16:18:08";"2013-09-16 16:18:08.027619";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda";"";5;0;1;4;0;1;"40,197,147,160,16,136,43,202,25,18,90,153,17,113,18,49,209,91,5,17,1,87,4,28,196,11,139,41,13";0;1;0;0;"01010000003FA59950FDB650C08EB9FD4186FB2440";17;"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Libertador entre Av. El Retiro y Enlace con Av.Francisco de Miranda.Chacao.Caracas";1947091
934244495;"10050066";10.4907378472222;-66.8593888888889;"2013-09-16 16:20:07";"2013-09-16 16:20:08.057564";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Alameda entre Avenida Libertador y Avenida Venezuela";"";6;0;1;4;0;1;"40,198,144,160,127,43,202,25,18,90,153,213,112,18,65,209,91,6,1,87,4,28,196,11,91,41,13";0;1;0;0;"0101000000B614413A00B750C02475B9FD41FB2440";0;"Avenida Alameda entre Avenida Libertador y Avenida Venezuela. El Rosal. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"El Rosal";"Av. Alameda entre Av. Libertador y Av. Venezuela.El Rosal.Caracas";1947091
934255967;"10050066";10.4914409722222;-66.8591888888889;"2013-09-16 16:18:35";"2013-09-16 18:20:07.978743";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda";"";5;0;1;4;0;1;"40,199,153,160,35,43,202,25,18,90,153,38,113,18,47,209,91,5,3,1,87,4,27,196,11,86,123,28,141,3,0,43,41,13";0;1;0;0;"010100000052B764F3FCB650C0B437AF269EFB2440";0;"Avenida Libertador entre Avenida El Retiro y Enlace con AvenidaFrancisco de Miranda. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Libertador entre Av. El Retiro y Enlace con Av.Francisco de Miranda.Chacao.Caracas";1947091
934255969;"10050066";10.491328125;-66.8592222222222;"2013-09-16 18:20:06";"2013-09-16 18:20:08.004361";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Alameda entre Avenida Libertador y Avenida Venezuela";"";0;0;1;4;0;1;"40,199,153,160,35,43,202,25,18,90,153,38,113,18,47,209,91,5,3,1,87,4,27,196,11,86,123,28,141,3,0,43,41,13";0;1;0;0;"0101000000B614413A00B750C02475B9FD41FB2440";3;"Avenida Alameda entre Avenida Libertador y Avenida Venezuela. El Rosal. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"El Rosal";"Av. Alameda entre Av. Libertador y Av. Venezuela.El Rosal.Caracas";1947091
934263049;"10050066";10.4914583333333;-66.8594;"2013-09-16 20:20:06";"2013-09-16 20:20:07.74726";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Alameda entre Avenida Libertador y Avenida Venezuela";"";0;0;1;4;0;1;"40,200,147,160,190,99,202,25,18,90,153,16,168,113,18,66,209,91,0,3,1,87,4,30,196,11,39,41,13";0;1;0;0;"0101000000B614413A00B750C02475B9FD41FB2440";3;"Avenida Alameda entre Avenida Libertador y Avenida Venezuela. El Rosal. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"El Rosal";"Av. Alameda entre Av. Libertador y Av. Venezuela.El Rosal.Caracas";1947091
934266779;"10050066";10.49140625;-66.8592555555555;"2013-09-16 22:20:06";"2013-09-16 22:20:07.571399";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Alameda entre Avenida Libertador y Avenida Venezuela";"";0;0;1;4;0;1;"40,201,147,160,222,127,202,25,18,90,153,34,113,18,53,209,91,0,3,1,87,4,30,196,11,39,41,13";0;1;0;0;"0101000000B614413A00B750C02475B9FD41FB2440";3;"Avenida Alameda entre Avenida Libertador y Avenida Venezuela. El Rosal. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"El Rosal";"Av. Alameda entre Av. Libertador y Av. Venezuela.El Rosal.Caracas";1947091
945309305;"10050066";10.4931336805556;-66.8553;"2014-02-01 01:13:29";"2014-02-01 01:13:30.079552";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,197,147,160,1,70,127,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,17,199,11,105,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945309887;"10050066";10.4931336805556;-66.8553;"2014-02-01 03:13:29";"2014-02-01 03:13:29.942411";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,198,147,160,33,98,127,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,18,199,11,109,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945311739;"10050066";10.4931336805556;-66.8553;"2014-02-01 05:13:29";"2014-02-01 05:13:29.824581";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,199,147,160,65,126,127,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,18,199,11,16,144,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945313353;"10050066";10.4931336805556;-66.8553;"2014-02-01 07:13:29";"2014-02-01 07:13:29.668222";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,200,147,160,97,154,127,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,17,199,11,216,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945316745;"10050066";10.4931336805556;-66.8553;"2014-02-01 09:13:28";"2014-02-01 09:13:29.574397";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,201,147,160,128,182,127,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,19,199,11,22,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945323871;"10050066";10.4931336805556;-66.8553;"2014-02-01 11:13:28";"2014-02-01 11:13:29.542102";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,202,147,160,160,210,127,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,18,199,11,80,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945333147;"10050066";10.4931336805556;-66.8553;"2014-02-01 13:13:28";"2014-02-01 13:13:29.345075";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,203,147,160,192,238,127,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,17,199,11,14,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945355215;"10050066";10.4931336805556;-66.8553;"2014-02-01 15:13:28";"2014-02-01 15:13:29.274252";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,204,147,160,224,10,128,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,19,199,11,48,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945363451;"10050066";10.4931336805556;-66.8553;"2014-02-01 17:13:28";"2014-02-01 17:13:35.115799";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,205,147,160,0,39,128,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,20,199,11,251,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945370209;"10050066";10.4931336805556;-66.8553;"2014-02-01 19:13:27";"2014-02-01 19:14:18.053616";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,206,147,160,31,67,128,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,17,199,11,134,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945373819;"10050066";10.4931336805556;-66.8553;"2014-02-01 21:13:27";"2014-02-01 21:13:28.828729";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,207,147,160,63,95,128,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,17,199,11,187,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945378167;"10050066";10.4931336805556;-66.8553;"2014-02-01 23:13:27";"2014-02-01 23:13:28.674755";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,193,147,160,95,123,128,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,17,199,11,241,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945379131;"10050066";10.4931336805556;-66.8553;"2014-02-02 01:13:27";"2014-02-02 01:13:28.558557";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,194,147,160,127,151,128,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,18,199,11,61,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
945380181;"10050066";10.4931336805556;-66.8553;"2014-02-02 03:13:27";"2014-02-02 03:13:28.501706";"Miranda";"Chacao";"Chacao";"Caracas";"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri";"";0;0;0;0;0;1;"40,195,147,160,159,179,128,26,18,90,153,233,113,146,209,207,91,0,3,1,252,0,18,199,11,248,41,13";6;1;0;0;"01010000003411363CBDB650C0B7158D047CFC2440";3;"Avenida Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri. Chacao. Caracas. Parroquia Chacao. Municipio Chacao. Estado Miranda. Venezuela.";"Chacao";"Av. Francisco de Miranda entre Calle Cecilio Acosta y Calle Arturo Uslar Pietri.Chacao.Caracas";2149305
